inchikey_connectivity,split,n_records,median_pchembl,min_pchembl,max_pchembl,conflict_T6,conflict_T5,label_T6,label_T5
HFHWYLAUMSLTRE,training_pool,1,5.86,5.86,5.86,False,False,0.0,1.0
HFSFENIQYFFMGC,training_pool,3,6.54,6.14,6.8,False,False,1.0,1.0
HFVPWDUISWUPNM,training_pool,1,4.76,4.76,4.76,False,False,0.0,0.0
HFWROKPXAPGNOY,training_pool,2,4.83,4.83,4.83,False,False,0.0,0.0
HFWSJTZZJXETQT,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
HFYHFQRFNIMQNX,training_pool,2,4.6,4.6,4.6,False,False,0.0,0.0
HGCPHWHDQXQZHF,training_pool,1,6.06,6.06,6.06,False,False,1.0,1.0
HGLWHAHBSIAAJV,training_pool,2,5.345000000000001,5.04,5.65,False,False,0.0,1.0
HGQXBRHZRCCGGT,training_pool,2,4.87,4.87,4.87,False,False,0.0,0.0
HGSFIPIFMAHLDO,training_pool,1,5.57,5.57,5.57,False,False,0.0,1.0
HGWDKWJYTURSFE,training_pool,1,6.75,6.75,6.75,False,False,1.0,1.0
HGYADYWFTAATEA,training_pool,1,7.22,7.22,7.22,False,False,1.0,1.0
HGZQKVKWOSVDLJ,training_pool,1,5.32,5.32,5.32,False,False,0.0,1.0
HHOZGJKGHMAUHE,training_pool,1,4.95,4.95,4.95,False,False,0.0,0.0
HHYQMNSRTBZUSU,training_pool,1,6.09,6.09,6.09,False,False,1.0,1.0
HIBJQIBFQCSPQC,training_pool,1,4.91,4.91,4.91,False,False,0.0,0.0
HIBLJTJFHVLUBG,training_pool,1,7.02,7.02,7.02,False,False,1.0,1.0
HILOOKDXFHSXIA,training_pool,1,4.8,4.8,4.8,False,False,0.0,0.0
HIOIYGZUYPHUTC,training_pool,1,7.52,7.52,7.52,False,False,1.0,1.0
HISDHTBUJTUETE,training_pool,1,4.88,4.88,4.88,False,False,0.0,0.0
HIVIMKWJHWOBTQ,training_pool,1,5.16,5.16,5.16,False,False,0.0,1.0
HJCPDWWNSOGADD,training_pool,1,5.29,5.29,5.29,False,False,0.0,1.0
HJDUSQPULTVXEC,training_pool,2,5.0,5.0,5.0,False,False,0.0,1.0
HJIXYZVIVFPEPX,training_pool,1,4.34,4.34,4.34,False,False,0.0,0.0
HJKNANBCCFIUBG,training_pool,2,4.82,4.82,4.82,False,False,0.0,0.0
HJTVQHVGMGKONQ,flora,1,6.04,6.04,6.04,False,False,1.0,1.0
HJUCGPGYZRSDDH,training_pool,1,4.71,4.71,4.71,False,False,0.0,0.0
HJWZUPRHNBJKHE,training_pool,1,4.68,4.68,4.68,False,False,0.0,0.0
HKHSOMJOSUNVTP,training_pool,1,5.21,5.21,5.21,False,False,0.0,1.0
HKIDXMKKZYHFEM,training_pool,2,5.529999999999999,5.42,5.64,False,False,0.0,1.0
HKMZUBLZBPREFW,training_pool,1,4.3,4.3,4.3,False,False,0.0,0.0
HKQYGTCOTHHOMP,flora,1,4.51,4.51,4.51,False,False,0.0,0.0
HLESULHDSODDQL,training_pool,1,4.68,4.68,4.68,False,False,0.0,0.0
HLHCIFIRFRCERX,training_pool,1,5.04,5.04,5.04,False,False,0.0,1.0
HLHSUNWAPXINQU,training_pool,1,4.33,4.33,4.33,False,False,0.0,0.0
HLHYXEYNOPCPFU,training_pool,1,5.74,5.74,5.74,False,False,0.0,1.0
HLHZQJPJPNQANY,training_pool,1,4.32,4.32,4.32,False,False,0.0,0.0
HLPOKMHSMMIVNT,training_pool,1,5.57,5.57,5.57,False,False,0.0,1.0
HLUBOHGJNPWDGC,training_pool,1,7.44,7.44,7.44,False,False,1.0,1.0
HLVJIDKGASLPIU,training_pool,1,5.66,5.66,5.66,False,False,0.0,1.0
HMADAONXXOTVPK,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
HMEKXQYELFBFSO,training_pool,1,5.54,5.54,5.54,False,False,0.0,1.0
HMGGLRRJVAZNKZ,training_pool,1,5.37,5.37,5.37,False,False,0.0,1.0
HMSFMDLHJBHOPR,training_pool,1,5.72,5.72,5.72,False,False,0.0,1.0
HMUJHZNYHJMOHR,training_pool,1,5.75,5.75,5.75,False,False,0.0,1.0
HNHAVVKFTSKGCD,training_pool,1,6.08,6.08,6.08,False,False,1.0,1.0
HNHGFMUCHFXXMO,training_pool,1,5.58,5.58,5.58,False,False,0.0,1.0
HNOUZFKINZLJHW,training_pool,1,6.12,6.12,6.12,False,False,1.0,1.0
HNTXYMCWIPEHDV,training_pool,1,7.4,7.4,7.4,False,False,1.0,1.0
HNVSITUATYPNRC,training_pool,1,5.54,5.54,5.54,False,False,0.0,1.0
HOFWSEVNXPHVMC,training_pool,1,5.89,5.89,5.89,False,False,0.0,1.0
HOXHQAVXZJNVOC,training_pool,1,5.78,5.78,5.78,False,False,0.0,1.0
HOXYSDFMPRIEGF,training_pool,1,5.22,5.22,5.22,False,False,0.0,1.0
HPLJDKBLEAGQEQ,training_pool,1,4.29,4.29,4.29,False,False,0.0,0.0
HPMRFMKYPGXPEP,training_pool,2,6.0,6.0,6.0,False,False,1.0,1.0
HPMSXSJJPUNVQO,training_pool,2,5.79,5.79,5.79,False,False,0.0,1.0
HPNIMUYJXYOPAV,training_pool,1,4.57,4.57,4.57,False,False,0.0,0.0
HQFIBRKKHNBEMA,training_pool,1,4.39,4.39,4.39,False,False,0.0,0.0
HQKBGKQRPRGRRD,training_pool,1,8.0,8.0,8.0,False,False,1.0,1.0
HQPYHGXLGJSYMM,training_pool,1,4.23,4.23,4.23,False,False,0.0,0.0
HQSRQKBSOOZLHH,training_pool,1,8.0,8.0,8.0,False,False,1.0,1.0
HRCBRLWWEHAZCY,training_pool,1,10.85,10.85,10.85,False,False,1.0,1.0
HRDLYKLTNMIJLI,training_pool,1,6.38,6.38,6.38,False,False,1.0,1.0
HRGFALVWEWVNOQ,training_pool,1,4.21,4.21,4.21,False,False,0.0,0.0
HRGUSFBJBOKSML,flora,1,6.6,6.6,6.6,False,False,1.0,1.0
HSBQAAURJDHACO,training_pool,1,7.53,7.53,7.53,False,False,1.0,1.0
HSCGFHIZLBSWKK,training_pool,1,4.51,4.51,4.51,False,False,0.0,0.0
HSDOXWRIDAKCHI,training_pool,1,4.58,4.58,4.58,False,False,0.0,0.0
HSEBLETZQRZUHO,training_pool,1,6.11,6.11,6.11,False,False,1.0,1.0
HSEJNGQSFXATBM,training_pool,1,8.27,8.27,8.27,False,False,1.0,1.0
HSESQEJTIOQTDH,training_pool,1,5.2,5.2,5.2,False,False,0.0,1.0
HSMCXXGJZHHZDS,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
HSOWNUHKXAAJKJ,training_pool,1,4.68,4.68,4.68,False,False,0.0,0.0
HSRSXFHBNCACPN,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
HSTJKFDGUZMVEG,training_pool,1,6.52,6.52,6.52,False,False,1.0,1.0
HTEHNYNIMMZYMH,training_pool,1,5.97,5.97,5.97,False,False,0.0,1.0
HTPUPBFMBAESEN,training_pool,1,6.09,6.09,6.09,False,False,1.0,1.0
HTVBLMMHXWSOQV,training_pool,1,5.88,5.88,5.88,False,False,0.0,1.0
HTVDGYVAZPIPJH,training_pool,1,4.15,4.15,4.15,False,False,0.0,0.0
HTWDVQUHESBCJB,training_pool,1,4.64,4.64,4.64,False,False,0.0,0.0
HUCASFPBXHFTGC,training_pool,1,4.59,4.59,4.59,False,False,0.0,0.0
HUGWAOWWHWYINC,training_pool,1,6.28,6.28,6.28,False,False,1.0,1.0
HUHHYEFPQAXAFB,training_pool,1,5.96,5.96,5.96,False,False,0.0,1.0
HUIMMEPLJSVERB,training_pool,1,10.0,10.0,10.0,False,False,1.0,1.0
HUKSJTUUSUGIDC,flora,1,4.07,4.07,4.07,False,False,0.0,0.0
HUQHGGFJJGKEJU,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
HVLBRSNGGVLOEK,training_pool,1,5.77,5.77,5.77,False,False,0.0,1.0
HVNDMDLXRKMQDF,training_pool,1,5.14,5.14,5.14,False,False,0.0,1.0
HVODEZHVACXTKZ,training_pool,2,8.3,8.3,8.3,False,False,1.0,1.0
HVOUDQYHUCMRDA,training_pool,1,8.0,8.0,8.0,False,False,1.0,1.0
HVQAVRGTDVWKEI,training_pool,1,6.46,6.46,6.46,False,False,1.0,1.0
HWIYZTJLAMSYNO,training_pool,1,4.47,4.47,4.47,False,False,0.0,0.0
HWLQYCOQLFXKMI,training_pool,1,4.72,4.72,4.72,False,False,0.0,0.0
HWTRGPWDQGKEJX,training_pool,1,6.06,6.06,6.06,False,False,1.0,1.0
HWYNDBVJBUGWCS,training_pool,1,4.74,4.74,4.74,False,False,0.0,0.0
HWZWTQAGSPYDRR,training_pool,1,6.4,6.4,6.4,False,False,1.0,1.0
HXJXCTZRQMTASX,training_pool,1,6.12,6.12,6.12,False,False,1.0,1.0
HXLYCLSIOLZRGB,training_pool,2,5.09,5.09,5.09,False,False,0.0,1.0
HXQDHFZVEJQXCE,training_pool,1,4.4,4.4,4.4,False,False,0.0,0.0
HXVGVIFERPTWLA,training_pool,1,8.0,8.0,8.0,False,False,1.0,1.0
HYAFETHFCAUJAY,training_pool,1,4.46,4.46,4.46,False,False,0.0,0.0
HYAFSICDHOBLRM,training_pool,1,5.31,5.31,5.31,False,False,0.0,1.0
HYDSNRZWSIEOJV,training_pool,1,5.18,5.18,5.18,False,False,0.0,1.0
HYLXXMMNQVHYMK,training_pool,1,6.93,6.93,6.93,False,False,1.0,1.0
HYOYQHFZKJUMFE,training_pool,1,4.48,4.48,4.48,False,False,0.0,0.0
HZBCCSIJAUTPNR,training_pool,1,7.07,7.07,7.07,False,False,1.0,1.0
HZDYKFBUGRBRMH,training_pool,2,4.0,4.0,4.0,False,False,0.0,0.0
HZLYSFRTSCJXAA,training_pool,1,5.22,5.22,5.22,False,False,0.0,1.0
HZOQZBDSPKHUAC,training_pool,2,4.34,4.34,4.34,False,False,0.0,0.0
HZQGBOOFWHQBQE,training_pool,1,6.6,6.6,6.6,False,False,1.0,1.0
HZSQTEMCTXEJIS,training_pool,1,4.37,4.37,4.37,False,False,0.0,0.0
HZZXTYYNESZNPW,training_pool,1,4.27,4.27,4.27,False,False,0.0,0.0
IADUNOLUKPYSPN,training_pool,1,7.4,7.4,7.4,False,False,1.0,1.0
IAFZMTVQDVELPN,training_pool,1,8.0,8.0,8.0,False,False,1.0,1.0
IAGOMAGOPUUWSQ,training_pool,1,5.09,5.09,5.09,False,False,0.0,1.0
IAWFLIDWDWVCIT,training_pool,1,5.08,5.08,5.08,False,False,0.0,1.0
IAXCNIQXUZSRMN,training_pool,1,7.02,7.02,7.02,False,False,1.0,1.0
IAXKUAVFDVWNOY,training_pool,1,4.07,4.07,4.07,False,False,0.0,0.0
IBCQSCQCHMWVKS,training_pool,1,5.22,5.22,5.22,False,False,0.0,1.0
IBGXTLBOICNVBW,training_pool,1,4.03,4.03,4.03,False,False,0.0,0.0
IBLIJNULMVZBHH,training_pool,1,8.8,8.8,8.8,False,False,1.0,1.0
IBRKLUSXDYATLG,flora,1,4.51,4.51,4.51,False,False,0.0,0.0
IBTJMRRYPSOQHN,training_pool,1,5.14,5.14,5.14,False,False,0.0,1.0
ICDOSOVXIHPLDS,training_pool,1,5.04,5.04,5.04,False,False,0.0,1.0
ICJNFEMTSFWIKI,training_pool,1,4.26,4.26,4.26,False,False,0.0,0.0
ICKSGIYUZRTUTJ,training_pool,1,4.83,4.83,4.83,False,False,0.0,0.0
ICMYUZJRKLEKDA,training_pool,2,5.3,5.01,5.59,False,False,0.0,1.0
ICROUYHZVDAVQP,training_pool,1,4.77,4.77,4.77,False,False,0.0,0.0
ICSPLQZPXDQLPF,training_pool,2,4.375,4.36,4.39,False,False,0.0,0.0
IDBTZXNIEYOUFN,training_pool,1,5.63,5.63,5.63,False,False,0.0,1.0
IDHAZZFTZAUQFA,training_pool,1,7.64,7.64,7.64,False,False,1.0,1.0
IDHVADDUKGCQIO,training_pool,1,4.62,4.62,4.62,False,False,0.0,0.0
IDMZEPFANZTGIU,training_pool,1,7.97,7.97,7.97,False,False,1.0,1.0
IDSJAJOJZAECRN,training_pool,1,7.3,7.3,7.3,False,False,1.0,1.0
IDYWNAZGCWLRCV,training_pool,1,4.94,4.94,4.94,False,False,0.0,0.0
IEFMRNLTUCWGOZ,training_pool,1,4.45,4.45,4.45,False,False,0.0,0.0
IEGBJHLWSYMLHS,training_pool,1,5.04,5.04,5.04,False,False,0.0,1.0
IFDUUTRILGIIKH,training_pool,1,5.2,5.2,5.2,False,False,0.0,1.0
IFDXFTKNMQBNBP,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
IFFCYYXMNBDYSH,training_pool,1,4.58,4.58,4.58,False,False,0.0,0.0
IFFNXAGFWIBYAQ,training_pool,1,6.04,6.04,6.04,False,False,1.0,1.0
IFGSXVUHAGUGPU,training_pool,1,5.75,5.75,5.75,False,False,0.0,1.0
IFINDMLSYQDICS,training_pool,2,4.0,4.0,4.0,False,False,0.0,0.0
IFTJEQDLNUTVJK,training_pool,1,4.75,4.75,4.75,False,False,0.0,0.0
IFVJHRWUMHINNO,training_pool,1,4.85,4.85,4.85,False,False,0.0,0.0
IFXQPFVNMSXRHD,training_pool,1,4.36,4.36,4.36,False,False,0.0,0.0
IFZBWEUOSIASKY,training_pool,1,6.29,6.29,6.29,False,False,1.0,1.0
IGCPVOMHJUWJPV,training_pool,1,7.66,7.66,7.66,False,False,1.0,1.0
IGLYMJRIWWIQQE,training_pool,16,5.5,4.93,7.07,True,True,,
IGTIIYNFBAHPEJ,training_pool,1,5.48,5.48,5.48,False,False,0.0,1.0
IHFVUYKAAKJAHJ,training_pool,1,4.86,4.86,4.86,False,False,0.0,0.0
IHPHLKZCRSMOLI,training_pool,1,5.07,5.07,5.07,False,False,0.0,1.0
IHPZOJYPEQMPBC,training_pool,1,6.14,6.14,6.14,False,False,1.0,1.0
IHSXBANMVVFXGY,training_pool,1,6.26,6.26,6.26,False,False,1.0,1.0
IHWKXVBHNSPIGD,training_pool,1,4.78,4.78,4.78,False,False,0.0,0.0
IIEHSUBEFAWJJT,training_pool,1,4.12,4.12,4.12,False,False,0.0,0.0
IIEIYNASHHWCHJ,training_pool,1,6.86,6.86,6.86,False,False,1.0,1.0
IIIKCQOXYZVIJQ,training_pool,1,7.03,7.03,7.03,False,False,1.0,1.0
IIVQFEVCVWTJTD,training_pool,1,5.62,5.62,5.62,False,False,0.0,1.0
IJAWHLPCANTTRN,training_pool,1,4.2,4.2,4.2,False,False,0.0,0.0
IJFIGOXMFMCUSL,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
IJGQJSMRACUEMU,training_pool,3,6.38,5.76,8.84,True,False,,1.0
IJHSAMLNCJFFFT,training_pool,1,7.19,7.19,7.19,False,False,1.0,1.0
IJKWUEJZUKEEAF,training_pool,2,5.47,5.39,5.55,False,False,0.0,1.0
IJWYHMIMXOCAJF,training_pool,3,4.76,4.76,4.76,False,False,0.0,0.0
IJXIIQZPBQBCOM,training_pool,1,4.42,4.42,4.42,False,False,0.0,0.0
IKGXIBQEEMLURG,flora,1,5.41,5.41,5.41,False,False,0.0,1.0
IKKZJZVPINEDJP,training_pool,1,6.11,6.11,6.11,False,False,1.0,1.0
IKMDFBPHZNJCSN,flora,1,5.0,5.0,5.0,False,False,0.0,1.0
IKNUOZDMESGRTM,training_pool,1,4.23,4.23,4.23,False,False,0.0,0.0
IKXUCORTQGYMSO,training_pool,1,5.58,5.58,5.58,False,False,0.0,1.0
IKYVMKQIWKXWDL,training_pool,1,5.23,5.23,5.23,False,False,0.0,1.0
ILWSQMPRLRVLKH,training_pool,1,5.47,5.47,5.47,False,False,0.0,1.0
ILXPMSORJOKCBQ,training_pool,1,4.91,4.91,4.91,False,False,0.0,0.0
IMFBGZCBLOPVCJ,training_pool,1,4.88,4.88,4.88,False,False,0.0,0.0
IMGLCZZPWOJMLB,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
IMLUTNFPMZSEGM,training_pool,1,6.14,6.14,6.14,False,False,1.0,1.0
IMQNKOHHICJYEW,training_pool,1,8.43,8.43,8.43,False,False,1.0,1.0
IMSITCIHCGGTDP,training_pool,1,4.04,4.04,4.04,False,False,0.0,0.0
INASJSARAJHICW,training_pool,2,6.3,6.3,6.3,False,False,1.0,1.0
INBAJENOTNXSTK,training_pool,1,5.71,5.71,5.71,False,False,0.0,1.0
INDBQLZJXZLFIT,training_pool,1,4.12,4.12,4.12,False,False,0.0,0.0
INHLJZNRDKEYTM,training_pool,1,4.34,4.34,4.34,False,False,0.0,0.0
INLRBKGCQYPRIU,training_pool,1,5.42,5.42,5.42,False,False,0.0,1.0
INQKWJDMYNNQIV,training_pool,1,4.41,4.41,4.41,False,False,0.0,0.0
INSNNVNWDYCOBU,training_pool,1,6.14,6.14,6.14,False,False,1.0,1.0
IOACASOMKKWUGA,training_pool,1,4.43,4.43,4.43,False,False,0.0,0.0
IOEYSHPYQPFVLW,training_pool,1,5.72,5.72,5.72,False,False,0.0,1.0
IOISINYXKTVMBM,training_pool,1,5.05,5.05,5.05,False,False,0.0,1.0
IOJNPSPGHUEJAQ,training_pool,2,5.369999999999999,5.1,5.64,False,False,0.0,1.0
IOMBASOJMPWCSJ,training_pool,1,4.28,4.28,4.28,False,False,0.0,0.0
IOWSONKQJRODBA,training_pool,2,5.32,5.32,5.32,False,False,0.0,1.0
IPEDGFQBWJGPBU,training_pool,1,5.26,5.26,5.26,False,False,0.0,1.0
IPMOTHAZKSUNDL,training_pool,1,8.0,8.0,8.0,False,False,1.0,1.0
IPWIQGHSIMUFLN,training_pool,1,5.03,5.03,5.03,False,False,0.0,1.0
IQIGECASJMDDMD,training_pool,1,7.4,7.4,7.4,False,False,1.0,1.0
IQJBDRJDMXGXFH,training_pool,1,5.68,5.68,5.68,False,False,0.0,1.0
IQNHFOZMEVUNAO,training_pool,1,5.35,5.35,5.35,False,False,0.0,1.0
IQPNAANSBPBGFQ,flora,2,5.1899999999999995,5.07,5.31,False,False,0.0,1.0
IQQVLVNXSFXNHA,training_pool,1,5.81,5.81,5.81,False,False,0.0,1.0
IQTMSSCFUSAPSM,training_pool,1,6.32,6.32,6.32,False,False,1.0,1.0
IQVBRMIFFWQDJZ,training_pool,1,6.18,6.18,6.18,False,False,1.0,1.0
IRFCHHBCICASSA,training_pool,1,5.82,5.82,5.82,False,False,0.0,1.0
IRGAJRYCAWQYPR,training_pool,2,8.05,7.92,8.18,False,False,1.0,1.0
IRLJECRDQFRUJE,training_pool,1,5.49,5.49,5.49,False,False,0.0,1.0
IRRLLWAWPFWSBH,training_pool,1,6.09,6.09,6.09,False,False,1.0,1.0
IRXOULORBNCFOC,training_pool,1,5.31,5.31,5.31,False,False,0.0,1.0
ISBBVWCEVSGIHB,training_pool,1,4.91,4.91,4.91,False,False,0.0,0.0
ISHKJWBAICESMB,training_pool,1,4.71,4.71,4.71,False,False,0.0,0.0
ISZVIYGCASWHFG,training_pool,1,9.18,9.18,9.18,False,False,1.0,1.0
ITHXOKQJEXLMKO,training_pool,1,5.26,5.26,5.26,False,False,0.0,1.0
ITIUIMALJWNJLW,training_pool,1,8.72,8.72,8.72,False,False,1.0,1.0
ITOHYYQDWVLDKH,training_pool,1,4.15,4.15,4.15,False,False,0.0,0.0
ITQBNPTWCHUZFK,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
ITXLBDNMECSXLZ,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
IUDVHIMZNOURCB,training_pool,1,4.92,4.92,4.92,False,False,0.0,0.0
IUEJRPNRKWUJEV,training_pool,1,7.4,7.4,7.4,False,False,1.0,1.0
IUEWXNHSKRWHDY,training_pool,1,5.22,5.22,5.22,False,False,0.0,1.0
IUEZRKDIIJRQGP,training_pool,1,4.72,4.72,4.72,False,False,0.0,0.0
IUKJQYVYFNDCCV,training_pool,1,5.71,5.71,5.71,False,False,0.0,1.0
IULQLMWRXKBOJI,training_pool,1,5.68,5.68,5.68,False,False,0.0,1.0
IUQATBDKBHJKPA,training_pool,2,5.35,5.35,5.35,False,False,0.0,1.0
IUTIXPPFBKSNGF,training_pool,1,4.91,4.91,4.91,False,False,0.0,0.0
IUUCXLQDWUCSDJ,training_pool,1,8.21,8.21,8.21,False,False,1.0,1.0
IUWHHNQVLYBBQI,training_pool,1,5.41,5.41,5.41,False,False,0.0,1.0
IVEAMFQRMFQHLP,training_pool,1,5.82,5.82,5.82,False,False,0.0,1.0
IVGGRXBUADBVCK,training_pool,1,6.52,6.52,6.52,False,False,1.0,1.0
IVNMXDMMZVLIRJ,training_pool,1,4.54,4.54,4.54,False,False,0.0,0.0
IVUPJRALAPQWIG,training_pool,1,6.2,6.2,6.2,False,False,1.0,1.0
IVWOUZKNCGFRBC,training_pool,1,6.05,6.05,6.05,False,False,1.0,1.0
IVYAUZYPCKIEOR,training_pool,1,4.98,4.98,4.98,False,False,0.0,0.0
IWOHARJCMKFVBW,training_pool,1,4.5,4.5,4.5,False,False,0.0,0.0
IWQVOBYFNTVEOD,training_pool,1,5.1,5.1,5.1,False,False,0.0,1.0
IWTAOVDGCFFSAF,training_pool,1,5.38,5.38,5.38,False,False,0.0,1.0
IXFJDFVQVRNXCI,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
IXKCDKJHBGONNW,training_pool,1,4.14,4.14,4.14,False,False,0.0,0.0
IXMBXZZMYSROPM,training_pool,1,5.37,5.37,5.37,False,False,0.0,1.0
IXNPNOIEHMLDIM,training_pool,1,5.97,5.97,5.97,False,False,0.0,1.0
IXVDRYMYJRDECO,training_pool,1,6.85,6.85,6.85,False,False,1.0,1.0
IYAKWGOJXQIXSN,training_pool,2,5.7,5.7,5.7,False,False,0.0,1.0
IYETZZCWLLUHIJ,training_pool,1,5.77,5.77,5.77,False,False,0.0,1.0
IYGLBUNIEKVQSZ,training_pool,1,5.62,5.62,5.62,False,False,0.0,1.0
IYGPXROOLTXOKC,training_pool,1,5.39,5.39,5.39,False,False,0.0,1.0
IYKXXWDIZKGVQR,training_pool,1,6.82,6.82,6.82,False,False,1.0,1.0
IZCSCTFMBMVXPC,training_pool,1,6.75,6.75,6.75,False,False,1.0,1.0
IZUSJRUXYJSRBD,training_pool,2,4.8,4.8,4.8,False,False,0.0,0.0
IZVRELZBGYVCCR,training_pool,1,6.15,6.15,6.15,False,False,1.0,1.0
JABMQYLMUUGRPZ,training_pool,1,6.37,6.37,6.37,False,False,1.0,1.0
JAICGBJIBWDEIZ,training_pool,1,4.34,4.34,4.34,False,False,0.0,0.0
JAKKFIFFSLZSAF,training_pool,1,5.31,5.31,5.31,False,False,0.0,1.0
JAODNKMQJYWMEX,training_pool,1,7.3,7.3,7.3,False,False,1.0,1.0
JAOMJGNNLHDGIP,training_pool,1,4.3,4.3,4.3,False,False,0.0,0.0
JAOZFCHZESUBKS,training_pool,1,5.57,5.57,5.57,False,False,0.0,1.0
JASPSHNUZUKXPH,training_pool,1,4.76,4.76,4.76,False,False,0.0,0.0
JAURJPSZTBYUJF,training_pool,1,5.68,5.68,5.68,False,False,0.0,1.0
JAZIJXBWEKKRAM,training_pool,1,7.45,7.45,7.45,False,False,1.0,1.0
JBBGGNXIRLPBOK,training_pool,1,4.47,4.47,4.47,False,False,0.0,0.0
JBCSKFKLXZHIIW,training_pool,2,4.45,4.45,4.45,False,False,0.0,0.0
JBDOSUUXMYMWQH,training_pool,1,4.65,4.65,4.65,False,False,0.0,0.0
JBFXOVKDLBVNDZ,training_pool,1,4.34,4.34,4.34,False,False,0.0,0.0
JBGWXRJIMNUVEN,training_pool,1,5.48,5.48,5.48,False,False,0.0,1.0
JBICVQRAHFVJBS,training_pool,1,4.64,4.64,4.64,False,False,0.0,0.0
JBSMSTGKQFHUBO,training_pool,2,8.3,8.3,8.3,False,False,1.0,1.0
JBWXBKQTLRGCHF,training_pool,1,6.47,6.47,6.47,False,False,1.0,1.0
JBXABZFLXOLDCE,training_pool,1,4.73,4.73,4.73,False,False,0.0,0.0
JCEMBQMSQCZTGZ,training_pool,1,7.89,7.89,7.89,False,False,1.0,1.0
JCGMISOQLDHCLO,training_pool,1,7.08,7.08,7.08,False,False,1.0,1.0
JCIIGTWSSUKAHR,training_pool,1,5.59,5.59,5.59,False,False,0.0,1.0
JCIMMZUJPKKMRG,training_pool,1,4.19,4.19,4.19,False,False,0.0,0.0
JCUGJWBVZNWAIJ,training_pool,1,5.44,5.44,5.44,False,False,0.0,1.0
JCVDCQUBUORXOS,training_pool,2,6.1,5.87,6.33,False,False,1.0,1.0
JDANGUZHAQZTQA,training_pool,1,5.01,5.01,5.01,False,False,0.0,1.0
JDBJJCWRXSVHOQ,training_pool,2,5.34,4.53,6.15,True,True,,
JDFNSLYOKGZACB,training_pool,1,6.62,6.62,6.62,False,False,1.0,1.0
JDFPLBHEZSYSDM,training_pool,1,4.64,4.64,4.64,False,False,0.0,0.0
JDIORNFCMMYMLF,training_pool,1,6.18,6.18,6.18,False,False,1.0,1.0
JDLJHCKUOKQUCU,training_pool,1,5.56,5.56,5.56,False,False,0.0,1.0
JDLUDSUYQHJMIM,training_pool,1,4.34,4.34,4.34,False,False,0.0,0.0
JDYKOSMIPJOGOL,training_pool,1,4.39,4.39,4.39,False,False,0.0,0.0
JEBMWAUALYWCIW,training_pool,1,4.89,4.89,4.89,False,False,0.0,0.0
JEELLCNUPDNAEM,training_pool,1,6.4,6.4,6.4,False,False,1.0,1.0
JEJGOUMQBLZUBF,training_pool,1,5.12,5.12,5.12,False,False,0.0,1.0
JENCIJJNTCBGHX,training_pool,2,5.5,5.5,5.5,False,False,0.0,1.0
JESDTRFBYJMEGO,training_pool,1,4.59,4.59,4.59,False,False,0.0,0.0
JEZTWQLYCGBJRP,training_pool,1,6.36,6.36,6.36,False,False,1.0,1.0
JFAXGIYNMLALLU,training_pool,1,5.66,5.66,5.66,False,False,0.0,1.0
JFCDSZVRDJZDRF,training_pool,1,5.12,5.12,5.12,False,False,0.0,1.0
JFMRLBNOZREAKE,training_pool,1,5.06,5.06,5.06,False,False,0.0,1.0
JFRMYMMIJXLMBB,training_pool,1,4.55,4.55,4.55,False,False,0.0,0.0
JFUHBVOARWDKKJ,training_pool,1,6.34,6.34,6.34,False,False,1.0,1.0
JFYPCRGHPWOABO,training_pool,1,5.57,5.57,5.57,False,False,0.0,1.0
JFZPHVCVWIGBDH,training_pool,1,4.91,4.91,4.91,False,False,0.0,0.0
JGBRRHCQYUOPDJ,training_pool,1,6.41,6.41,6.41,False,False,1.0,1.0
JGIYDDIAVKHADI,training_pool,1,5.65,5.65,5.65,False,False,0.0,1.0
JGJSANCOXVWNKS,training_pool,1,5.11,5.11,5.11,False,False,0.0,1.0
JGUMBASZWGNZPL,training_pool,1,4.26,4.26,4.26,False,False,0.0,0.0
JGUOGNSDGFZULK,training_pool,1,4.08,4.08,4.08,False,False,0.0,0.0
JGVXGLDJTMUNBE,training_pool,1,4.92,4.92,4.92,False,False,0.0,0.0
JHDIVSCVIHHGQB,training_pool,1,5.63,5.63,5.63,False,False,0.0,1.0
JHEDXMVWNCTPTI,training_pool,1,4.09,4.09,4.09,False,False,0.0,0.0
JHJUEPUMXHSIIV,training_pool,1,4.68,4.68,4.68,False,False,0.0,0.0
JHMRLWGTYLNWFB,training_pool,1,7.96,7.96,7.96,False,False,1.0,1.0
JHQCJXNRARIVPC,training_pool,1,4.24,4.24,4.24,False,False,0.0,0.0
JHQZCWVLEOFVIA,training_pool,1,5.82,5.82,5.82,False,False,0.0,1.0
JHUBKUHUTXNGJN,training_pool,1,5.03,5.03,5.03,False,False,0.0,1.0
